id,display_name,country_code
A5030063697,Laura Poppo,US
A5002396252,Paul Chapman,
A5022503642,Zvi Griliches,
A5044446228,Michael D. Intrilligator,
A5014445268,Leonid Hurwicz,
A5043471979,J. Richard Harrison,US
A5103570675,Zhiang Lin,US
A5075324044,Glenn R. Carroll,US
A5013984786,Ted Bergstrom,
A5035627295,Michael D. Intriligator,
A5113600509,Fei‐Yue Wang,CN
A5038521974,Daniel Zeng,US
A5035983004,Wenji Mao,US
A5051862751,J. Johnston,
A5054404005,Samuel Karlin,
A5089423722,Herbert E. Scarf,
A5018408477,Manju Ahuja,US
A5022083470,Michael J. Prietula,US
A5044308577,Leysia Palen,US
A5040455173,Ronald Brelger,
A5089574004,Philippa Pattison,
A5057559641,Alain C. Enthoven,
A5060353074,Amanda Hughes,US
A5090321056,Sungmin Ryu,KR
A5109084927,John Bonner,GB
A5073865716,Hervé Raynaud,
A5043162191,Kevin Tang,FR
A5051658526,Daphne Koller,FR
A5028316748,Chengli Shu,CN
A5023792968,Yazhen Xiao,US
A5113828430,Shanxing Gao,CN
A5019785879,Nan Zhou,CN
A5004050658,Chenting Su,HK
A5044153684,Pietro Panzarasa,GB
A5075298587,Tore Opsahl,GB
A5049039316,H. D. Block,
A5003176624,Marcelo Cataldo,US
A5062975285,Alan T. Shao,US
A5007109351,Ruogu Fang,US
A5085248097,Noah Snavely,US
A5000454484,Tsuhan Chen,US
A5038174686,Defeng Yang,CN
A5019247461,Aric Xu Wang,HK
A5100427847,Wei Jiang,CN
A5100739519,Qiyuan Zhang,HK
A5049178340,En Xie,CN
A5022192941,Yeqing Bao,US
A5059834078,Joakim Skarding,AU
A5083181106,Bogdan Gabryś,AU
A5051832847,Katarzyna Musiał,AU
A5101982686,Daniel Hickey,US
A5089752125,Matheus Schmitz,
A5006028061,Daniel M. T. Fessler,US
A5050428872,David Krackhardt,US
A5085405814,Doug Wholey,US
A5110209608,Les Gasser,
A5050303775,Zhilin Yang,HK
A5045951634,Terrill L. Frantz,US
A5081176860,Ray Rees,
A5014568316,Gordon R. Corey,
A5110187108,Scott T. Smith,US
A5054876523,Kathryn E. Cramer,US
A5060429114,David E. Karges,US
A5020381437,J. Tracy Watson,US
A5084408816,Berton R. Moed,US
A5022532481,George Farkas,
A5057886841,Steven N. Durlauf,
A5109960009,Michael Palmquist,US
A5103216480,Yuqing Ren,US
A5073091089,Linda Argote,US
A5109204185,Partha Dasgupta,GB
A5113450915,Karl-Göran Mäler,
A5032027675,Douglas B. Fridsma,US
A5043419445,Elizabeth A. Casman,US
A5088689984,Alex Yahja,US
A5069166748,Neal Altman,US
A5101938454,Li‐Chiou Chen,US
A5041703382,Boris Kaminsky,US
A5065688873,Démian Nave,US
A5051425893,Todd Zenger,US
A5103544037,DAVID M. SVOBODA,US
A5072420857,James R. Brown,US
A5045244917,Chekitan S. Dev,US
A5110404416,Sanjeev Agarwal,US
A5110540363,Lawrence R. Klein,
A5108406018,Martin Feldstein,US
A5014196604,Daniel McFadden,US
A5026390628,James M. Poterba,
A5001761955,Robert M. Solow,
A5074218217,Joseph E. Stiglitz,
A5111461011,Allen Newell,US
A5034267718,William C. Hood,
A5016425001,Tjalling C. Koopmans,
A5061881911,Hirofumi Uzawa,
A5111745084,Sheldon S. L. Chang,US
A5035507294,Anthony C. Fisher,
A5110931159,Yipei Huang,US
A5034162373,Mania Orand,US
A5001009813,Stephanie A. Stanek,US
A5005282387,Heather T. Pedersen,US
A5079997412,Ian McCulloh,US
A5039082014,Zhaoyang Guo,CN
A5091241744,Jan Tinbergen,
A5045951714,Ruby P. Lee,US
A5029422530,Kayla de la Haye,US
A5062473026,Harold D. Green,US
A5059170406,David P. Kennedy,US
A5081447988,Michael Pollard,US
A5022689334,Joan S. Tucker,US
A5081481130,Matthew Benigni,US
A5026573942,Haneen J. Al-Hassani,US
A5030967576,Daniel E. Sandoval,US
A5056692074,Robert M. Mason,US
A5007782249,Sumeet Kumar,US
A5063173613,David M. Beskow,US
A5024024784,Geoffrey P. Morgan,US
A5109876597,Bruce Greenwald,
A5072465748,Jaimie McGlashan,AU
A5000102507,Michael Johnstone,AU
A5109097718,Doug Creighton,AU
A5067650761,Steven Allender,AU
A5089150964,Shaheen A. Abdulkareem,IQ
A5021120858,Ellen-Wien Augustijn,NL
A5025786277,Tatiana Filatova,AU
A5072229838,Yaseen T. Mustafa,IQ
A5043618214,Joshua Uyheng,US
A5103829821,Wei Wei,US
A5057270156,Himanshu Zade,US
A5017657883,Kushal Shah,US
A5023098458,Vaibhavi Rangarajan,US
A5075283249,Priyanka Kshirsagar,US
A5091503277,Brooke M. Bell,US
A5034393434,Ridwan Alam,US
A5001385856,Nabil Alshurafa,US
A5082998225,Abu Sayeed Mondol,US
A5100603760,John A. Stankovic,US
A5079544668,John Lach,US
A5011189768,Donna Spruijt‐Metz,US
A5016292975,Kenneth Benoit,GB
A5004136982,Arthur Spirling,US
A5018430878,Ruey‐Jer “Bryan” Jean,TW
A5014388861,Daekwan Kim,US
A5044548638,S. Tamer Çavuşgil,US
A5061137675,Benjamin Guinaudeau,DE
A5072966038,Fabio Votta,NL
A5101945971,Lu Shen,CN
A5100342688,Kui Wang,CN
A5041407543,Chuang Zhang,CN
A5100374037,Liwen Wang,CN
A5062850524,Jason Lu Jin,CN
A5010528974,Tiziana Casciaro,US
A5113862672,Philip C. Anderson,US
A5045097883,Alan D. Meyer,US
A5045613469,Kathleen M. Eisenhardt,US
A5112904987,Andrew Pettigrew,GB
A5013022885,David S. Kaufer,US
A5110150233,Norman P. Hummon,US
A5030050411,Caroline Bingxin Li,HK
A5075518230,Kathrin Zippel,US
A5006413591,Xia Zhao,US
A5062073106,Kiran M. Ismail,US
A5113861354,Kent Nakamoto,US
A5075431846,David Levhari,US
A5081312228,Aleksandra Sarcevic,US
A5065442798,Joanne White,US
A5010624110,Mossaab Bagdouri,US
A5089388359,Kenneth M. Anderson,US
A5063417857,Ke Fang,US
A5051397820,Kumiko Kotera,FR
A5007068870,Kohta Murase,US
A5053874234,Angela V. Olinto,US
A5013586600,Akira Yoshihara,JP
A5015623077,Kazuki Fujikawa,JP
A5103280533,Kazuhiro Seki,JP
A5023847482,Kuniaki Uehara,JP
A5111952001,Bangpeng Yao,US
A5074224778,Camille Cobb,US
A5086023358,Ted McCarthy,US
A5009233506,Annuska Perkins,US
A5012066145,Ankitha Bharadwaj,US
A5034817051,Jared Comis,US
A5074762052,Brian Do,US
A5110074320,John J. Robinson,US
A5060465782,Paul Townsend,US
A5009374458,Zena Worku,US
A5004193983,M. McManus,
A5036582505,Lixin Dai,US
A5017708876,Katherine Van Koevering,US
A5066261059,Katya Yefimova,US
A5059458646,Daniel Scarnecchia,US
A5089700115,Yoshito Hirata,JP
A5005790090,Masashi Toyoda,JP
A5056438865,Masaru Kitsuregawa,JP
A5038078845,Kazuyuki Aihara,JP
A5033815017,S. Zhang,CN
A5054957223,Mengmeng Ji,US
A5002313901,Ruopeng An,US
A5073782013,Rashad Eletreby,US
A5102906053,Yong Zhuang,US
A5064066193,Osman Yağan,US
A5042307561,H. Vincent Poor,US
A5054299220,Shuilong Wu,CN
A5079771379,Shuyang You,CN
A5086131394,Liangding Jia,CN
A5022573878,Piotr Bródka,AU
A5081947501,Jarosław Jankowski,PL
A5103220240,Binxuan Huang,
A5022757511,Thomas Magelinski,
A5001523273,Lynnette Hui Xian Ng,
A5036895728,Johannes Uhl,US
A5087645671,Stefan Leyk,US
A5046575052,K. Mei,US
A5079443247,Sonia Fereidooni,US
A5101545719,Aylin Caliskan,US
A5109076060,John R. Harrald,US
A5079411499,David Banks,US
A5101501222,Amartya Sen,US
A5081069760,Kotaro Suzumura,JP
A5009013374,Gretchen C. Daily,GB
A5077712228,Simon A. Levin,GB
A5110532426,Eric Maskin,GB
A5038732975,David A. Starrett,GB
A5016312089,Thomas Sterner,GB
A5110433113,Thomas H. Tietenberg,GB
A5047800987,William Sims Bainbridge,US
A5110018213,Edward Brent,US
A5103045783,David R. Heise,US
A5034730160,Barry Markovsky,US
A5014846800,John Skvoretz,US
A5032227559,Marcus A. Louie,US
A5049404285,Saikat Guha,DE
A5087428745,Alexey Reznichenko,DE
A5043326652,Hamed Haddadi,DE
A5029526597,Paul Francis,DE
A5003689532,George B. Davis,US
A5090147015,S. Vajda,
A5055521555,Lawrence H. Goulder,US
A5026497042,Kevin J. Mumford,US
A5036226022,Kirsten L.L. Oleson,US
A5015035242,Krzysztof Juszczyszyn,PL
A5085428364,Marcin Budka,GB
A5103775446,Ann Hayward Walker,US
A5076228560,Thomas M. Leschine,US
A5000982895,Robert Pavia,US
A5031664396,Ann Bostrom,US
A5043086248,Yonggui Wang,CN
A5057862739,Kerri Milita,US
A5045580371,Elizabeth Simas,US
A5101522880,John Barry Ryan,US
A5009187597,Yanna Krupnikov,US
A5076926809,Bilong Shen,CN
A5047878798,Xiaodan Liang,US
A5113919628,Yufeng Ouyang,US
A5053236115,Miaofeng Liu,CN
A5108050911,Weimin Zheng,CN
A5100396068,Peng Wang,AU
A5067778258,Patrick Kraft,US
A5041252321,Stuart Soroka,US
A5077006200,Usman Naseem,AU
A5071084001,Peter Eklund,AU
A5006355592,Mukesh Prasad,AU
A5022585812,Janice T. Blane,US
A5034808244,Daniele Bellutta,US
A5071052291,Jiaqi Wen,AU
A5000600927,Iuliia Alieva,US
A5026269091,J. D. Moffitt,US
A5066502046,M. Kerr,US
A5035206337,R. D. Blandford,US
A5084320653,Henrike Fleischhack,US
A5081375505,E. Charles,US
A5045705203,Stephen Prochaska,US
A5062907466,Kayla Duskin,US
A5039309158,Zarine Kharazian,US
A5043101935,Carly Minow,US
A5012563227,Stephanie Blucker,US
A5002482464,Sylvie Venuto,US
A5075426054,Jeffrey Reminga,
A5064587316,Natasha Kamneva,
A5097776241,Sungmin Rhu,US
A5017589963,Il‐Chul Moon,US
A5045660489,Brian R. Hirshman,US
A5100702113,Xiaoyun Chen,MO
A5028593096,Alex Xin Chen,HK
A5011616041,Albert Newhouse,
A5044977576,Akiko Matsuo,JP
A5109357369,Yasuhiro Taguchi,JP
A5070501515,Minoru Karasawa,JP
A5014822644,Imane Khaouja,MA
A5103083194,Ghita Mezzour,MA
A5044005828,Ismail Kassou,MA
A5019124526,Ryan Bennett,US
A5088739783,Akanda Wahid-Ul-Ashraf,GB
A5009517302,Deb Verhoeven,CA
A5030331889,Stuart Palmer,AU
A5101923852,Sarah Taylor,AU
A5071410914,Shaukat Abidi,AU
A5073541854,Vejune Zemaityte,AU
A5082939094,Lachlan Simpson,AU
A5079550945,Melinda McClure Haughey,US
A5000826009,Meena Devii Muralikumar,US
A5049989327,Cameron A. Wood,US
A5033466254,Aman Tyagi,US
A5066666509,Wentao Xu,JP
A5039163176,Jiatao Li,HK
A5100556691,Gongming Qian,CN
A5038929713,Jane Lu,HK
A5100395428,Bin Liu,CN
A5022054335,Laura K. Nelson,US
A5088860826,Isabel Murdock,US
A5044430330,Georgios Chochlakis,US
A5032134660,Gireesh Mahajan,US
A5047472290,Sabyasachee Baruah,US
A5103555640,Shrikanth Narayanan,US
A5020837924,Maksim Tsvetovat,
A5005564085,Ron Borzekowski,
A5112286939,James Davidson,
A5035398709,Edoardo M. Airoldi,US
A5100781915,Xue Bai,US
A5110726474,Jacob T. Schwartz,
A5073393938,Michael Kenney,US
A5111548453,John Horgan,US
A5036961942,Cale Horne,US
A5068791842,Peter Vining,US
A5028574041,Michael W. Bigrigg,US
A5047826639,Mia Bloom,US
A5051505435,Kurt Braddock,US
A5103464541,Partha Dasgupta,
A5051553317,Thomas Stauffer,
A5056161853,J. A. Stockfisch,
A5047713899,Ofer Tchernichovski,US
A5030977322,Miki Takahasi,JP
A5005577377,Kenta Suzuki,JP
A5015691007,Kazuo Okanoya,JP
A5100323773,Wei Wei,US
A5047607882,Junhuan Zhang,CN
A5102845677,Kenji Yokotani,JP
A5059430592,Gen Takagi,JP
A5081231589,Koubun Wakashima,JP
A5029392463,Spencer Piston,
A5082692617,Emanuel Federico Alsina,IT
A5017906200,Michelle Girvan,US
A5077452538,William Rand,US
A5101591860,Liang Jie,CN
A5075244428,Miranda J. Lubbers,ES
A5043016289,Loes van Rijsewijk,NL
A5009609107,Ronald P. Stolk,NL
A5050370761,Ramón Villa-Cox,US
A5067875478,Christine Sowa,US
A5008139664,Mengyang Wang,
A5085921946,Keyon Vafa,US
A5043371757,Suresh Naidu,US
A5062432793,Albert Gailord Hart,
A5067013133,Yuzi He,US
A5048089055,Elizabeth McGhee Hassrick,US
A5009370402,Laura Graham Holmes,US
A5088613770,Collette Sosnowy,US
A5041560015,J. N. Walton,US
A5084190316,Fabrice Lumineau,HK
A5026696092,Curtis M. Topper,US
A5090647314,Bradley Malin,US
A5036724400,Michael J. Ashworth,US
A5088227654,Craig Schreiber,
A5051704802,C. McGuire,GB
A5017535319,Roy Radner,
A5033168114,Jacob Marschak,
A5071968122,Bruce Y. Lee,US
A5023884238,Virginia L. Bedford,US
A5043740961,Mark S. Roberts,US
A5089621144,Hank Green,US
A5073023297,Marilyn Horta,US
A5047068219,Joseph Tucker,US
A5074285214,D Kennedy,US
A5110216223,Margaret Pollard,US
A5005483577,Reinhard Selten,
A5075807070,Samuel Karlin,
A5110826404,Patrick Suppes,
A5005141159,Michael J. Lanham,US
A5055980478,Elizabeth J. D’Amico,US
A5078043800,Jeremy N. V. Miles,US
A5091307580,Brett Ewing,US
A5011362394,Guido Cervone,US
A5031912548,Juan Ajsivinac Sian,
A5100323842,Wei Wei,US
A5012976351,Ruth F. Hunter,GB
A5000218863,Jennifer Badham,GB
A5081839164,Tom Valente,US
A5068789733,Mike Clarke,GB
A5041740967,Frank Kee,GB
A5042011134,Meitong Dong,HK
A5026132127,Alexia Stock,US
A5082579613,Rachel A. Davidson,US
A5015710623,James Kendra,US
A5035634006,Válter Martins,US
A5021985785,Bradley T. Ewing,US
A5070850690,Linda K. Nozick,US
A5028159300,Maggie Leόn-Corwin,US
A5041518162,George B. Shepherd,
A5006804629,Simon S. K. Lam,HK
A5003323323,Martha Harty,US
A5076384465,Jacqueline Merrill,US
A5038579832,Suzanne Bakken,US
A5109221121,Maxine L. Rockoff,US
A5080795738,Kristine M. Gebbie,US
A5040701706,Sally W. Aboelela,US
A5057036419,Elaine Larson,
A5079167360,Michael D. Caldwell,US
A5112013333,Marshall F. Tappen,US
A5066107323,Rahul Sukthankar,US
A5068085751,Christoph H. Lampert,DE
A5017465110,Gregory L. Alexander,US
A5058506527,Kalyan S. Pasupathy,US
A5038022072,Linsey M. Steege,US
A5091430514,E. Bradley Strecker,US
A5008016791,Judith A. Effken,US
A5009090478,Sheila M. Gephart,US
A5031068694,Barbara B. Brewer,US
A5056912975,Joshua D. EmBree,US
A5025818295,Marc PunKay,US
A5083047406,Dorothy L. Espelage,US
A5082358091,Myra Marx Ferree,US
A5059198104,Ryan W. Tang,AU
A5089061777,Jacqueline M. Burgette,US
A5034688359,Jacquelin Rankine,US
A5044453885,Alison J. Culyba,US
A5039066271,Kar‐Hai Chu,US
A5108530792,Thomas A. Longstaff,US
A5051088603,Leah A. Lievrouw,
A5086338495,James A. Mirrlees,
A5074227937,Jonathan Keeling,US
A5101571342,Matthias Meyer,DE
A5044617826,Michael A. Zaggl,DE
A5035804681,Tyler A. Scott,US
A5112371049,Han Ching Ou,US
A5100739522,Qiyuan Zhang,CN
A5009937764,Haiying Wei,CN
A5009807593,Hugh G.P. Hunt,ZA
A5066247940,Ryan Blumenthal,ZA
A5002746694,Ken J. Nixon,ZA
A5047485771,Chandima Gomes,ZA
A5033334482,Cindy Y. Teng,US
A5068198932,Billie S. Davis,US
A5035673544,Matthew R. Rosengart,US
A5080552381,Jeremy M. Kahn,US
A5009666613,Vanessa Hill,US
A5047800381,Frank Hahn,IT
A5059339287,Jesse St. Charles,US
A5017776752,Tracy Van Holt,US
A5086207985,Jeffrey C. Johnson,US
A5063203053,James D. Brinkley,US
A5083500004,Janna Caspersen,US
A5108063115,Binxuan Huang,US
A5044699025,Christopher Verzijl,NL
A5063074975,Matthew Ingram,US
A5103052909,Binyang Song,SG
A5110115484,Marie-Pierre Hasne,US
A5011523210,Kirsty Kitto,AU
A5084336105,Nikhil Sarathy,AU
A5049459853,Aleksandr Gromov,AU
A5100347838,Ming Liu,AU
A5057774051,Simon Buckingham Shum,AU
A5017497815,Leandro Martin Totaro Garcia,GB
A5040296829,Christina D. Economos,US
A5089999490,R. G. D. Allen,
A5114056659,Boubacar Diallo,US
A5083987276,Cathleen M. Stuetzer,DE
A5071978262,Thomas Koehler,DE
A5053586070,Gerhard Thiem,DE
A5000548595,Jun Ai,
A5100457326,Zhao Hai,
A5060027762,Zhan Su,
A5100423964,Hui Li,
A5024097718,Michael E. Bales,US
A5037627275,Stephen B. Johnson,US
A5070791437,Frank Künkel,US
A5053705888,Marcel A. Priebsch,US
A5078400554,Richard L. Revesz,US
A5031630745,Jason A. Schwartz,US
A5063022959,Peter H. Howard,US
A5032068112,Michael A. Livermore,US
A5082082741,Michael Oppenheimer,US
A5066945625,Elizabeth C. Connors,US
A5078030567,Mingshan Jia,AU
A5052845887,Anita Patil,US
A5047957075,Gerri Lamb,US
A5037332242,Joyce A. Verran,US
A5041638136,Yasuki Kakishita,JP
A5110559347,Tetsuro Nishino,JP
A5042671776,Patrick Wagstrom,US
A5045020317,David Garlan,US
A5057348711,Bradley Schmerl,US
A5047332384,Orieta Celiku,US
A5050618414,Jusung Lee,US
A5012059360,Jamie Olson,US
A5101972123,Sangyeon Kim,US
A5034179051,Omer F. Yalcin,US
A5058367771,Samuel E. Bestvater,US
A5086226960,Burt L. Monroe,US
A5090090567,Bruce Desmarais,US
A5057786370,Marvin Hoffenberg,
A5037794042,Tiago Ventura,US
A5015277100,Katherine McCabe,NL
A5077183666,Keng-Chi Chang,
A5089345020,David A. Podeszwa,US
A5083294641,Karen J Stanko,US
A5007211079,James F. Mooney,US
A5082589200,Michael Mendelow,US
A5102889918,Li Jiang,AU
A5088449825,Armin Eberlein,AE
A5011567138,Laurent Tambayong,US
A5061632159,Yuki Takeichi,JP
A5001027770,Reiji Suzuki,JP
A5100407264,Seung Hyun Lee,
A5082589496,Kang‐Hyun Cho,
A5030458503,Woojoo Lee,
A5032095191,Ibrahim Rahhal,MA
A5046032512,Ibtissam Makdoun,MA
A5101748029,Heesung Shin,US
A5044888105,George G. Vega Yon,US
A5064286839,Thomas W. Valente,US
A5072093729,Sarah‐Jeanne Salvy,US
A5024261145,David Jacob Kedziora,
A5073517996,Maneet Singh,IN
A5047824440,Rishemjit Kaur,IN
A5080507324,S. R. S. Iyengar,IN
A5076167745,Walter P. Heller,
A5087685404,Ross M. Starr,
A5072199319,Nan Zhou,
A5017498156,Takashi Ikegami,JP
A5065111800,Eytan Sheshinski,IL
A5017194047,Robert O. Keohane,US
A5083212338,L.R. Carley,US
A5071424187,L. Kamran Bilir,US
A5108474653,Alan Sorensen,US
A5052623072,Ben Shneiderman,US
A5050833068,Jennifer Golbeck,US
A5098050095,Nazanin Alipoufard,US
A5016717501,Chiranth Gopal,IN
A5111767972,Melvin J. Hinich,
A5059591171,Mike Schneider,US
A5112013284,Il-Chul Moon,KR
A5075296997,Mike Kowalchuck,
A5102815250,Takashi Ikegami,
A5015788232,Matthew Webb,
A5043075977,John M. Graham,
A5037829144,Daniel B. Horn,
A5066593080,Alaiksandr Birukou,
A5113803660,Alexander H. Levis,US
A5101577122,Jiang Wu,CN
A5005174020,Hu Bin,CN
A5019594264,Catherine Spence,US
A5112725801,Steven Hall,US
A5103688334,Tab Snijders,
A5014866425,Ronald L. Breiger,
A5060057268,Ruth Cohn,
A5062578422,W. Angus Wallace,
A5086846741,David F. Heathfield,GB
A5114013064,Ronald Shone,GB
A5026105453,Zygmunt F. Dembek,US
A5042446076,James L. Hadler,
A5035816842,Mike Schneider,US
A5040029006,Timothy J. Kehoe,US
A5058151389,Bruce E. Seely,
A5062925381,B. Curtis Eaves,
A5013693751,Ingram Olkin,
A5055019793,Xin-Zeng Wu,US
A5109213033,Rumi Ghosh,US
A5040515977,Adam Badawy,
A5041710385,Margaret L. Kern,AU
A5053492559,Julie Jiang,US
A5013074509,Yan Shen,US
A5058576517,Lukas Struppek,DE
A5016622690,Dominik Hintersdorf,DE
A5064701353,Daniel Neider,DE
A5037636074,Kristian Kersting,DE
A5063784062,Bhaskar Krishnamachari,US
A5112520804,Sundeep Pattem,US
A5066096589,Vincent Marceau,CA
A5017357771,Pierre‐André Noël,CA
A5027136376,Antoine Allard,CA
A5111645495,Louis J. Dubé,CA
A5023448303,Nathan O. Hodas,US
A5077270335,Farshad Kooti,US
A5073187608,Mihajlo Grbovic,US
A5082498217,Nemanja Djuric,US
A5085497926,Vladan Radosavljević,US
A5042133242,Saifuddin Ahmed,US
A5010511810,Jaeho Cho,US
A5034426215,Aseel Addawood,US
A5026873065,Marko M. Škorić,HK
A5050101991,Martin Hilbert,US
A5026510393,William Eggleston,US
A5051455245,Robert Stoppacher,US
A5066209875,Kyle Suen,US
A5051463960,Jeanna M. Marraffa,US
A5089181636,Lewis S. Nelson,US
A5003875445,Christian Bauckhage,DE
A5066413089,Fabian Hadiji,DE
A5026212091,Irene I. van Driel,NL
A5072912426,Anastasia Giachanou,NL
A5029647082,J. Loes Pouwels,NL
A5021589283,Laura Boeschoten,NL
A5030777570,Ine Beyens,NL
A5080323873,Patti M. Valkenburg,NL
A5067134501,Subhayan Mukerjee,SG
A5041060862,Onn Shehory,IL
A5059444198,Hans Chalupsky,
A5040878653,Yolanda Gil,
A5089542402,Craig A. Knoblock,
A5019807694,Jean Oh,
A5035800199,David V. Pynadath,
A5103380057,Thomas A. Russ,
A5080713076,Alcherio Martinoli,CH
A5080863783,Tawan Surachawala,
A5000702925,Nazgol Tavabi,
A5011797382,Palash Goyal,
A5076796267,Mohammed Almukaynizi,US
A5081115472,Paulo Shakarian,US
A5026230453,Samuel V. Scarpino,US
A5048932707,Guillaume St-Onge,CA
A5014375099,Vincent Thibeault,CA
A5037596712,Tim Smith,
A5015319797,Rebecca Weiss,
A5072945278,Aidmar Wainakh,DE
A5028241558,Fabrizio Ventola,DE
A5045942483,Till Müßig,DE
A5013537962,Jens Keim,DE
A5033953374,Carlos García Cordero,DE
A5027327665,Ephraim Zimmer,DE
A5016981964,Tim Grube,DE
A5021712397,Max Mühlhäuser,DE
A5062732278,Jef Ausloos,NL
A5111451722,Judith Möller,NL
A5061913766,Daniel L. Oberski,NL
A5027114005,Sophie Jentzsch,DE
A5060332657,Lukas Struppek,DE
A5056205672,Dominik Hintersdorf,DE
A5045363082,Steven Minton,US
A5011344987,Ion Muslea,US
A5053784747,Kyung Park,KR
A5110172154,Sonali M. Salunkhe,KR
A5064488684,Iseul Lim,KR
A5052181447,Cheon‐Gyu Cho,KR
A5111863814,Sung‐Hwan Han,KR
A5089218042,Myung Mo Sung,KR
A5033390129,Paulo Kemper,KR
A5035143437,Koji Suzuki,KR
A5101619159,James R. Morrison,KR
A5082761119,Christian Thurau,DE
A5080374854,Mirwaes Wahabzada,DE
A5048159177,Laura Mazzoli Smith,
A5022377869,Linhong Zhu,
A5007532004,Zornitsa Kozareva,
A5016082884,James Cheng,HK
A5103183708,Ulrich Meyer,DE
A5059385158,Amin Mantrach,GB
A5005557626,Yilei Zeng,US
A5100374944,Jing Liu,HK
A5067238306,Sean Fischer,US
A5057537114,Le He,CN
A5057711793,Linhe Zhu,CN
A5009114285,Zhengdi Zhang,CN
A5102971757,Siyi Guo,US
A5058121043,Miaomiao Ye,US
A5008929927,Serkan Zorba,US
A5047936376,Yongxing Hu,US
A5074677059,Randolph Thomas Maxwell,US
A5070050328,Constantine Farah,US
A5100357514,Qiao Zhang,US
A5004588741,Yadong Yin,US
A5075257716,Christopher S. G. Khoo,SG
A5032220498,Jin‐Cheon Na,SG
A5026382684,Asmelash Teka Hadgu,DE
A5065918431,Seyed Mehran Kazemi,CA
A5080973561,David Buchman,CA
A5064323671,Sriraam Natarajan,US
A5102986310,David Poole,CA
A5020104747,Daniel Lamprecht,AT
A5074698656,Denis Helić,AT
A5025246343,Reuben J. Strayer,US
A5057457560,Sergey Motov,US
A5023313904,Gareth Tyson,
A5012713180,Manisha Ajmani,GB
A5035227760,Dejan Vukobratović,RS
A5042598865,Sinan Sinanović,GB
A5021774465,Laura Antanas,BE
A5102952170,Plínio Moreno,PT
A5050581938,Marion Neumann,US
A5088704552,Rui Pimentel de Figueiredo,PT
A5037378255,José Santos-Victor,PT
A5076875951,Melissa A. Barton,US
A5041732047,Michelle D. Lall,US
A5079944293,Mary M. Johnston,US
A5042338118,Dave W. Lu,US
A5023012457,Karl Y. Bilimoria,US
A5085204097,Earl J. Reisdorff,US
A5072959720,Marina del Rey,
A5101759433,Rakesh K. Chandra,CA
A5025326221,Saket Joshi,US
A5014260664,Prasad Tadepalli,US
A5058270794,Jude Shavlik,US
A5035098825,Arthur Huang,US
A5035337056,Luciano Gallegos,US
A5040961295,Anastasia A. Lantseva,RU
A5060834533,Ksenia Mukhina,RU
A5076449575,Anna Nikishova,RU
A5045965506,Sergey V. Ivanov,RU
A5071680073,Konstantin V. Knyazkov,RU
A5045539382,Muthu Kumar Chandrasekaran,SG
A5113795994,Sajal Rustagi,IN
A5066305082,Min‐Yen Kan,SG
A5100725709,Kiho Park,KR
A5059031679,Do Yeon Kim,KR
A5001313772,Dae Ryook Yang,KR
A5090904454,Zihao He,US
A5021142881,Leili Tavabi,US
A5024169758,Mohammad Soleymani,US
A5052645068,Ashkan Kazemi,US
A5061017602,Gautam Kishore Shahi,DE
A5015319043,Adriënne M. Mendrik,NL
A5054777179,Emiel van der Veen,NL
A5005813408,Jeroen Vloothuis,NL
A5038616675,Haili Hu,NL
A5025790809,Roos Voorvaart,NL
