id,publication_year,cited_by_count,author_ids
https://openalex.org/W2507628661,2016,12,['A5067134501']
https://openalex.org/W3010101321,2019,12,"['A5009461324', 'A5026492466', 'A5070251006', 'A5077295091']"
https://openalex.org/W2161576547,2005,20,"['A5036233384', 'A5041285418']"
https://openalex.org/W2734702499,2017,12,"['A5043451188', 'A5080791781']"
https://openalex.org/W2782793867,2018,12,"['A5015080044', 'A5059236838']"
https://openalex.org/W2496924401,2017,11,"['A5045573446', 'A5107174305', 'A5046908604', 'A5066039938']"
https://openalex.org/W2623878582,2017,11,['A5060541841']
https://openalex.org/W2787879105,2018,11,"['A5016464354', 'A5007282319', 'A5082265673', 'A5059420501']"
https://openalex.org/W2970351296,2019,11,"['A5085939626', 'A5041252321']"
https://openalex.org/W3107290567,2020,11,"['A5037129157', 'A5075756309', 'A5043621466']"
https://openalex.org/W3125963529,2014,11,"['A5082456527', 'A5001211242', 'A5052726702', 'A5084771969']"
https://openalex.org/W3121500798,1998,22,"['A5001211242', 'A5059686380']"
https://openalex.org/W2016394700,2003,19,['A5080791781']
https://openalex.org/W2135994480,2006,17,"['A5036233384', 'A5041285418']"
https://openalex.org/W3124444067,2007,13,"['A5001211242', 'A5060469176']"
https://openalex.org/W1561843676,2010,12,"['A5025396810', 'A5007282319', 'A5005703077', 'A5024011571', 'A5036583884']"
https://openalex.org/W4236899315,1998,19,"['A5112780559', 'A5009649878', 'A5080791781']"
https://openalex.org/W2082938960,1987,17,['A5080791781']
https://openalex.org/W3123079905,2000,16,"['A5001211242', 'A5029019200']"
https://openalex.org/W4300697975,2004,14,"['A5001211242', 'A5077390169', 'A5081749378']"
https://openalex.org/W1559368565,2005,13,"['A5016974124', 'A5070251006', 'A5089476192', 'A5016939864', 'A5080994989']"
https://openalex.org/W4300655971,2004,13,"['A5001211242', 'A5077390169', 'A5081749378']"
https://openalex.org/W159512350,2004,12,"['A5041252321', 'A5085939626']"
https://openalex.org/W2324067304,2003,12,"['A5020702662', 'A5101164549']"
https://openalex.org/W2755290892,1995,12,"['A5001211242', 'A5089333674', 'A5038827978']"
https://openalex.org/W3121725667,1996,12,['A5001211242']
https://openalex.org/W2128677857,1994,3395,"['A5079825006', 'A5007861624']"
https://openalex.org/W2010210047,1999,1954,['A5099111335']
https://openalex.org/W1972888601,1981,1947,['A5079825006']
https://openalex.org/W2399828995,2008,1889,['A5099111335']
https://openalex.org/W2596585349,2009,1860,"['A5077079119', 'A5102903629', 'A5069476228', 'A5056106335']"
https://openalex.org/W3121503710,2009,1839,"['A5009013374', 'A5068168154', 'A5083865603', 'A5063465602', 'A5081728722', 'A5013564127', 'A5009887999', 'A5111459905', 'A5086875492']"
https://openalex.org/W2050932531,2011,1811,"['A5037720828', 'A5015588106', 'A5014429132', 'A5025118788', 'A5014360828']"
https://openalex.org/W2123713131,2011,1751,"['A5071093940', 'A5080087902', 'A5077079119', 'A5001961716']"
https://openalex.org/W2153505326,1981,1566,['A5099111335']
https://openalex.org/W2012829248,2007,1446,"['A5100609014', 'A5009887999', 'A5077466677', 'A5051928392', 'A5070912696']"
https://openalex.org/W2344975321,2016,1412,"['A5077310477', 'A5039638848', 'A5077079119', 'A5042978135', 'A5056348548']"
https://openalex.org/W2107974372,2001,1263,"['A5110142999', 'A5051745258', 'A5009887999', 'A5022372948']"
https://openalex.org/W1984251878,2007,1134,"['A5077079119', 'A5051768325', 'A5071093940']"
https://openalex.org/W2600886565,2017,961,"['A5071496598', 'A5025550714', 'A5036780061', 'A5091709254', 'A5077079119', 'A5088141761', 'A5083771180']"
https://openalex.org/W2027796863,2001,861,"['A5071093940', 'A5077079119']"
https://openalex.org/W1991756463,1990,852,"['A5079825006', 'A5007861624']"
https://openalex.org/W2162188269,2006,832,"['A5071093940', 'A5077079119', 'A5080087902']"
https://openalex.org/W2079161053,2009,817,"['A5014429132', 'A5055249346', 'A5115594439']"
https://openalex.org/W2795037203,2018,755,['A5044033735']
https://openalex.org/W2143176882,1980,736,['A5079825006']
https://openalex.org/W2111772797,2011,673,"['A5029499294', 'A5066733214']"
https://openalex.org/W2911589237,2019,664,"['A5036780061', 'A5077079119']"
https://openalex.org/W2024999266,1987,657,['A5079825006']
https://openalex.org/W2102630578,2005,621,"['A5077079119', 'A5071093940']"
https://openalex.org/W2147231083,2006,607,"['A5077079119', 'A5071093940']"
https://openalex.org/W2097266862,2006,558,"['A5080087902', 'A5071093940', 'A5077079119', 'A5073170587', 'A5105268757']"
https://openalex.org/W2997468044,2020,558,"['A5044033735', 'A5053437341', 'A5084456812', 'A5061206863']"
https://openalex.org/W2167956961,2010,547,"['A5077079119', 'A5007418876', 'A5080087902', 'A5112799299', 'A5071093940']"
https://openalex.org/W3199277690,2021,538,"['A5079825006', 'A5109524574']"
https://openalex.org/W2112971401,2004,509,"['A5077079119', 'A5051768325', 'A5070920982', 'A5071093940']"
https://openalex.org/W137420995,2001,503,"['A5077079119', 'A5080087902', 'A5071093940']"
https://openalex.org/W117998471,2003,497,"['A5079825006', 'A5007861624', 'A5087629528']"
https://openalex.org/W2157201325,2014,455,"['A5112093875', 'A5001961716', 'A5077079119', 'A5071093940']"
https://openalex.org/W2126377586,2009,441,"['A5075564798', 'A5077079119', 'A5034461489']"
https://openalex.org/W3035140194,2020,420,"['A5071893787', 'A5030751504', 'A5028493599', 'A5052308140', 'A5000738730']"
https://openalex.org/W2408751410,2004,417,['A5099111335']
https://openalex.org/W1965831205,2009,392,"['A5077079119', 'A5071093940']"
https://openalex.org/W2122401285,2007,385,"['A5077079119', 'A5056106335']"
https://openalex.org/W629346828,2004,382,['A5079825006']
https://openalex.org/W2141467654,2015,368,"['A5077079119', 'A5036780061', 'A5001961716']"
https://openalex.org/W2106731506,2007,363,"['A5074565549', 'A5084759791', 'A5077079119']"
https://openalex.org/W2194225532,2015,333,"['A5028277052', 'A5050671678', 'A5079825006']"
https://openalex.org/W2025172185,1987,330,"['A5079825006', 'A5007577230', 'A5044640514', 'A5061851752', 'A5058414644']"
https://openalex.org/W2736660860,2017,293,"['A5062253481', 'A5013009893', 'A5102903629', 'A5077079119', 'A5067003773', 'A5074597914', 'A5020676714', 'A5088027475', 'A5025117351']"
https://openalex.org/W2148886952,2014,278,"['A5015419380', 'A5001961716', 'A5077079119']"
https://openalex.org/W2622627557,2017,277,"['A5039638848', 'A5077310477', 'A5077079119', 'A5056348548', 'A5042978135']"
https://openalex.org/W2024746114,2011,276,"['A5112799299', 'A5071093940', 'A5077079119', 'A5052048365']"
https://openalex.org/W2146163948,2009,265,"['A5016109670', 'A5077079119', 'A5112332257']"
https://openalex.org/W4377130677,2023,264,"['A5034251656', 'A5113226487', 'A5080095155', 'A5025419994', 'A5077079119', 'A5100400922', 'A5025205227']"
https://openalex.org/W2046104360,2014,256,"['A5074565549', 'A5077079119', 'A5020926211']"
https://openalex.org/W2156653081,2014,256,"['A5050932373', 'A5028277052', 'A5040936014', 'A5043896474', 'A5079825006']"
https://openalex.org/W2097625105,2011,243,"['A5064577132', 'A5062253481', 'A5077079119', 'A5015419380']"
https://openalex.org/W2109860023,2014,227,"['A5102903629', 'A5074597914', 'A5077079119', 'A5062253481']"
https://openalex.org/W2270451300,2016,227,"['A5112181713', 'A5088230932', 'A5009887999']"
https://openalex.org/W125892352,2019,212,"['A5077079119', 'A5051768325']"
https://openalex.org/W2608611108,2017,198,"['A5044033735', 'A5037478891', 'A5053359378', 'A5061206863']"
https://openalex.org/W2613289252,2017,186,"['A5036780061', 'A5077079119', 'A5069346030', 'A5001961716']"
https://openalex.org/W3034950620,2020,177,"['A5101891152', 'A5101888104', 'A5003239047', 'A5103873055', 'A5100447691']"
https://openalex.org/W3204680331,2021,127,"['A5101891152', 'A5100447691', 'A5101513249', 'A5103873055', 'A5100449791']"
https://openalex.org/W3163271954,2021,118,"['A5085034251', 'A5038671141', 'A5058904450', 'A5079825006', 'A5028277052']"
https://openalex.org/W3211864699,2021,104,"['A5109524574', 'A5079825006']"
https://openalex.org/W4280491924,2022,78,"['A5083477814', 'A5080191195', 'A5083289746', 'A5009722403', 'A5088141761', 'A5077079119']"
https://openalex.org/W4225148555,2022,73,"['A5019568596', 'A5030706487', 'A5009764942', 'A5006206163', 'A5086558424', 'A5077079119', 'A5036780061']"
https://openalex.org/W4366495025,2023,62,"['A5077079119', 'A5089014521', 'A5071093940']"
https://openalex.org/W4400954549,2024,29,['A5077079119']
https://openalex.org/W2237874662,1997,242,['A5079825006']
https://openalex.org/W2150105124,2010,218,"['A5029499294', 'A5066733214']"
https://openalex.org/W2092849686,1988,214,"['A5044640514', 'A5079825006', 'A5113462402']"
https://openalex.org/W2397461803,2005,213,['A5099111335']
https://openalex.org/W2113066154,2011,208,"['A5072234270', 'A5026175186', 'A5049354499', 'A5065295188', 'A5075745387', 'A5102991514']"
https://openalex.org/W2159399018,2005,205,"['A5075564798', 'A5034461489', 'A5077079119']"
https://openalex.org/W2174794590,2000,200,"['A5079825006', 'A5025920509']"
https://openalex.org/W2085659172,2003,191,"['A5022028487', 'A5009887999', 'A5009013374', 'A5113890082']"
https://openalex.org/W1931902927,2006,189,"['A5079825006', 'A5013597687', 'A5002466062', 'A5074217949', 'A5087629528', 'A5091593653', 'A5037251749']"
https://openalex.org/W2115945258,2002,189,"['A5108224935', 'A5099111335', 'A5081070195', 'A5103180349', 'A5088428969']"
https://openalex.org/W2154167968,2007,189,"['A5020092544', 'A5053594805', 'A5077079119']"
https://openalex.org/W2040908702,2013,188,"['A5025964235', 'A5068340465', 'A5077079119']"
https://openalex.org/W2152934953,2009,185,"['A5026930125', 'A5077079119']"
https://openalex.org/W2108264376,2012,183,"['A5077079119', 'A5007418876', 'A5048115353', 'A5039593921']"
https://openalex.org/W2171521317,2012,173,"['A5077079119', 'A5112093875', 'A5025964235']"
https://openalex.org/W2128566521,2010,167,"['A5024562387', 'A5077079119', 'A5016109670', 'A5025964235']"
https://openalex.org/W2766577284,2017,167,"['A5036780061', 'A5077079119', 'A5011348808']"
https://openalex.org/W2166385555,2015,166,"['A5010626848', 'A5081871525', 'A5077079119']"
https://openalex.org/W2130518563,2010,165,"['A5103234894', 'A5075564798', 'A5077079119', 'A5071093940']"
https://openalex.org/W1973898841,2015,163,"['A5062253481', 'A5077079119', 'A5102903629']"
https://openalex.org/W2126423894,2007,153,"['A5077079119', 'A5051768325', 'A5001208552']"
https://openalex.org/W2052817812,2014,129,"['A5066733214', 'A5068568859', 'A5062641112']"
https://openalex.org/W2912773127,2019,128,"['A5070414079', 'A5044033735', 'A5067027289', 'A5002514740']"
https://openalex.org/W2565727305,2016,126,"['A5056044688', 'A5014429132', 'A5111949043', 'A5078837273', 'A5014360828', 'A5033400284', 'A5076444204']"
https://openalex.org/W2084531279,2012,124,"['A5029499294', 'A5066733214']"
https://openalex.org/W2768078304,2017,124,"['A5036780061', 'A5077079119']"
https://openalex.org/W2789315162,2018,121,"['A5044033735', 'A5054882507']"
https://openalex.org/W2120212072,2012,120,"['A5005096721', 'A5053594805', 'A5062253481', 'A5077079119']"
https://openalex.org/W2502045296,2016,118,"['A5061070355', 'A5014490044', 'A5081871525', 'A5077079119', 'A5088590161']"
https://openalex.org/W2024728349,2014,117,"['A5073754797', 'A5072758745']"
https://openalex.org/W2237886226,2015,116,"['A5044033735', 'A5053359378', 'A5077381667']"
https://openalex.org/W2166622580,2014,115,"['A5053594805', 'A5005096721', 'A5062253481', 'A5077079119']"
https://openalex.org/W2136677635,2014,114,"['A5053594805', 'A5005096721', 'A5077079119', 'A5062253481']"
https://openalex.org/W2246013387,2015,113,"['A5001961716', 'A5071093940', 'A5039540205']"
https://openalex.org/W2929321571,2019,111,"['A5077079119', 'A5019568596', 'A5113968865', 'A5006661033', 'A5086558424', 'A5036780061']"
https://openalex.org/W2963547174,2018,110,"['A5006661033', 'A5005431772', 'A5026322200', 'A5029105520', 'A5077079119']"
https://openalex.org/W2914356797,2019,108,"['A5050671678', 'A5028277052', 'A5043896474', 'A5079825006']"
https://openalex.org/W2040027527,2015,106,"['A5102903629', 'A5077079119', 'A5069476228', 'A5056106335']"
https://openalex.org/W2087628758,2014,103,['A5077079119']
https://openalex.org/W2587969630,2017,96,"['A5112620374', 'A5050932373', 'A5028277052', 'A5110302387', 'A5008574220', 'A5079825006']"
https://openalex.org/W2135727220,2014,95,"['A5102903629', 'A5077079119', 'A5052048365', 'A5057061128', 'A5062253481', 'A5026362436', 'A5065718884', 'A5077215501']"
https://openalex.org/W2558034695,2016,90,"['A5075987993', 'A5052150259', 'A5077079119', 'A5052048365']"
https://openalex.org/W3103667349,2020,87,"['A5000738730', 'A5043871919', 'A5028493599']"
https://openalex.org/W2999685709,2020,85,"['A5016902194', 'A5044033735', 'A5029940839', 'A5002514740', 'A5073742847']"
https://openalex.org/W2980061931,2019,84,"['A5039815972', 'A5012971694', 'A5083477814', 'A5077079119', 'A5064230639', 'A5049349154', 'A5005997281']"
https://openalex.org/W2964192819,2019,83,"['A5100442044', 'A5043601710', 'A5100368946', 'A5020980410', 'A5065669497']"
https://openalex.org/W1580018148,2019,82,"['A5077079119', 'A5081038789', 'A5025964235', 'A5045288622']"
https://openalex.org/W3084130378,2020,78,"['A5053437341', 'A5044033735', 'A5061206863']"
https://openalex.org/W3095155674,2020,71,"['A5039966740', 'A5047380888', 'A5077079119']"
https://openalex.org/W3129534106,2021,71,"['A5087341282', 'A5038687622', 'A5077079119']"
https://openalex.org/W4224222182,2022,53,"['A5047380888', 'A5032708228', 'A5077079119', 'A5028626457', 'A5069454833']"
https://openalex.org/W4312896571,2022,49,"['A5101891152', 'A5100947668', 'A5076676389', 'A5100449791', 'A5103873055']"
https://openalex.org/W3154553588,2022,47,"['A5041689299', 'A5076654614', 'A5103234894', 'A5058428595', 'A5020926211', 'A5077079119', 'A5001961716']"
https://openalex.org/W4324028585,2023,33,"['A5054123046', 'A5100380870', 'A5030706487', 'A5077079119']"
https://openalex.org/W4365143757,2023,32,"['A5044752228', 'A5028726386', 'A5026195764', 'A5022386372', 'A5014429132', 'A5049328994', 'A5039626692', 'A5020633152', 'A5060193294']"
https://openalex.org/W4379053622,2023,27,"['A5083289746', 'A5083477814', 'A5019568596', 'A5029249257', 'A5077079119']"
https://openalex.org/W4386528753,2023,27,"['A5047918106', 'A5000577985', 'A5025205227', 'A5077079119']"
https://openalex.org/W4387628939,2023,23,"['A5062722345', 'A5039926860', 'A5047024571', 'A5103007862', 'A5039210274', 'A5013352663', 'A5113022900', 'A5079825006']"
https://openalex.org/W4387075507,2023,22,"['A5003082850', 'A5000577985', 'A5102164378', 'A5091234676', 'A5077079119']"
https://openalex.org/W2062251990,2002,167,"['A5099111335', 'A5081070195', 'A5088428969', 'A5103180349', 'A5108224935']"
https://openalex.org/W29527089,2003,161,"['A5014374477', 'A5099111335']"
https://openalex.org/W1992921287,2002,153,"['A5081070195', 'A5099111335', 'A5103180349', 'A5088428969', 'A5108224935']"
https://openalex.org/W1535785531,1988,151,['A5079825006']
https://openalex.org/W2100907140,1988,148,"['A5079825006', 'A5019060488']"
https://openalex.org/W2185419584,2006,144,['A5079825006']
https://openalex.org/W2154521990,2000,142,"['A5071093940', 'A5077079119']"
https://openalex.org/W1966229703,1995,127,"['A5079825006', 'A5044640514', 'A5037576261']"
https://openalex.org/W2126119062,2006,121,"['A5051768325', 'A5077079119', 'A5080394708']"
https://openalex.org/W2103551754,2007,120,"['A5079825006', 'A5021537631']"
https://openalex.org/W2047709692,2009,118,"['A5009013374', 'A5068168154', 'A5083865603', 'A5063465602', 'A5081728722', 'A5013564127', 'A5009887999', 'A5111459905', 'A5086875492']"
https://openalex.org/W219196804,1984,115,['A5099111335']
https://openalex.org/W2395582339,2008,110,['A5099111335']
https://openalex.org/W2162199483,2011,109,"['A5077079119', 'A5015196683', 'A5071093940', 'A5062253481']"
https://openalex.org/W2109456009,2012,102,"['A5086289136', 'A5013844832', 'A5011767953', 'A5077079119', 'A5079012482']"
https://openalex.org/W2996821993,2010,101,"['A5029499294', 'A5066733214']"
https://openalex.org/W2120380598,2010,95,"['A5102903629', 'A5077079119']"
https://openalex.org/W2082764774,1977,94,"['A5099111335', 'A5067679161']"
https://openalex.org/W1911642898,2011,83,"['A5038687622', 'A5084989076', 'A5077079119', 'A5015419380']"
https://openalex.org/W2289188741,2016,83,"['A5029499294', 'A5066733214']"
https://openalex.org/W2127775068,2012,78,"['A5036780061', 'A5077079119', 'A5001961716']"
https://openalex.org/W2160178500,2015,74,"['A5038687622', 'A5084989076', 'A5077079119', 'A5015419380']"
https://openalex.org/W2963648280,2016,73,"['A5020328989', 'A5016109670', 'A5077079119', 'A5015419380']"
https://openalex.org/W2066338274,2013,71,"['A5009887999', 'A5017801119']"
https://openalex.org/W2522150690,2016,64,"['A5010626848', 'A5077079119', 'A5088590161']"
https://openalex.org/W3111896594,2020,64,"['A5016902194', 'A5044033735', 'A5002514740', 'A5029940839', 'A5073742847']"
https://openalex.org/W2945733644,2019,62,"['A5020788604', 'A5044033735', 'A5053359378']"
https://openalex.org/W4288058227,2022,34,"['A5044367578', 'A5014300312', 'A5039540205', 'A5005779176']"
https://openalex.org/W4220826268,2022,32,"['A5017013518', 'A5030706487', 'A5047918106', 'A5077079119']"
https://openalex.org/W4387728911,2023,18,"['A5101595154', 'A5023538210', 'A5075193114', 'A5065295188']"
https://openalex.org/W3032815891,2023,16,"['A5102661017', 'A5047380888', 'A5077079119']"
https://openalex.org/W2126208118,1991,114,['A5099111335']
https://openalex.org/W2061914184,2006,109,['A5099111335']
https://openalex.org/W2106480521,2002,106,"['A5077079119', 'A5051768325']"
https://openalex.org/W2166603063,2006,105,"['A5077079119', 'A5071093940']"
https://openalex.org/W1974939382,2003,99,"['A5111731660', 'A5099111335']"
https://openalex.org/W2069011997,1986,92,"['A5079825006', 'A5007577230', 'A5044640514', 'A5061851752', 'A5058414644']"
https://openalex.org/W149336996,2007,88,"['A5071093940', 'A5077079119', 'A5063267934']"
https://openalex.org/W2170085538,2009,88,"['A5080087902', 'A5071093940', 'A5063267934', 'A5077079119']"
https://openalex.org/W2131972455,2009,80,"['A5025964235', 'A5077079119', 'A5053621830']"
https://openalex.org/W2067710423,1984,79,['A5099111335']
https://openalex.org/W2125492908,2008,78,['A5099111335']
https://openalex.org/W1994724371,2010,76,['A5099111335']
https://openalex.org/W2161489197,2008,76,"['A5077079119', 'A5011455884', 'A5056106335']"
https://openalex.org/W52412328,2009,76,"['A5016109670', 'A5077079119', 'A5112332257']"
https://openalex.org/W2008179038,2012,74,"['A5044033735', 'A5053359378']"
https://openalex.org/W2121403596,2011,69,"['A5077079119', 'A5071093940']"
https://openalex.org/W48029357,2010,69,['A5099111335']
https://openalex.org/W2043632556,2013,68,"['A5013844832', 'A5084759791', 'A5077079119']"
https://openalex.org/W2626454308,2017,56,"['A5112344937', 'A5077079119', 'A5064577132']"
https://openalex.org/W2167667698,2015,55,"['A5050932373', 'A5028277052', 'A5050671678', 'A5043896474', 'A5082324887', 'A5056103558', 'A5064098009', 'A5112620374', 'A5079825006']"
https://openalex.org/W2606973403,2017,54,"['A5072659290', 'A5077079119']"
https://openalex.org/W2086539728,2014,52,"['A5073754797', 'A5072758745', 'A5061039705']"
https://openalex.org/W2806280256,2018,48,"['A5022719192', 'A5039540205', 'A5071093940', 'A5083572203']"
https://openalex.org/W2971184120,2019,47,"['A5048204767', 'A5006661033', 'A5077079119', 'A5014018142']"
https://openalex.org/W2944277163,2019,45,"['A5071553594', 'A5081725440', 'A5025334726', 'A5108791962', 'A5109197216', 'A5020981565']"
https://openalex.org/W3037105282,2020,44,"['A5058005849', 'A5044033735']"
https://openalex.org/W2953019216,2019,43,"['A5001401596', 'A5047380888', 'A5081855980', 'A5077079119', 'A5007305440']"
https://openalex.org/W2970894611,2019,43,"['A5039815972', 'A5012971694', 'A5083477814', 'A5077079119', 'A5064230639', 'A5049349154', 'A5005997281']"
https://openalex.org/W3133873474,2021,35,"['A5017013518', 'A5077079119']"
https://openalex.org/W3162032564,2021,35,"['A5025203706', 'A5013657622', 'A5087025582', 'A5071093940', 'A5039540205']"
https://openalex.org/W4288368497,2022,26,"['A5078519295', 'A5047918106', 'A5001928585', 'A5065697534', 'A5067264638', 'A5070059815', 'A5077079119', 'A5041689299', 'A5056266198']"
https://openalex.org/W4224441305,2022,24,"['A5104007174', 'A5066733214']"
https://openalex.org/W4281680809,2022,23,"['A5083919055', 'A5077079119', 'A5052150259']"
https://openalex.org/W4311537719,2022,23,"['A5016902194', 'A5044033735', 'A5029940839', 'A5002514740', 'A5073742847']"
https://openalex.org/W4294958711,2022,22,"['A5043276931', 'A5100459797', 'A5065295188']"
https://openalex.org/W4307844977,2022,22,['A5039540205']
https://openalex.org/W4313886738,2023,15,"['A5101513249', 'A5049158294', 'A5100447691', 'A5103873055', 'A5050309466']"
https://openalex.org/W4315780275,2023,14,"['A5034741131', 'A5044033735', 'A5091891085', 'A5061206863']"
https://openalex.org/W4380081766,2023,13,"['A5043276931', 'A5100459808', 'A5029544044', 'A5065295188']"
https://openalex.org/W4388817857,2023,13,"['A5044033735', 'A5010074855']"
https://openalex.org/W1587900512,2004,88,"['A5080087902', 'A5077079119', 'A5071093940']"
https://openalex.org/W2119203777,2002,85,"['A5071093940', 'A5077079119']"
https://openalex.org/W2073476824,2002,83,"['A5108224935', 'A5099111335', 'A5081070195', 'A5103180349', 'A5088428969']"
https://openalex.org/W2407625780,2008,69,['A5099111335']
https://openalex.org/W3198895930,1987,68,['A5079825006']
https://openalex.org/W2061642431,2009,57,"['A5013844832', 'A5077079119']"
https://openalex.org/W4249261887,2012,57,"['A5029499294', 'A5066733214']"
https://openalex.org/W2132982718,2013,53,"['A5010739172', 'A5073973308', 'A5019002025', 'A5025921040', 'A5080805411', 'A5067207898', 'A5009887999']"
https://openalex.org/W2267032039,2015,47,"['A5074597914', 'A5064577132', 'A5078821451', 'A5077079119', 'A5062253481']"
https://openalex.org/W2251565024,2015,46,"['A5061951606', 'A5028493599', 'A5101957153', 'A5071144367']"
https://openalex.org/W2785659424,2017,44,"['A5052196188', 'A5085643937', 'A5077079119']"
https://openalex.org/W2910999188,2018,44,"['A5027145062', 'A5099111335']"
https://openalex.org/W4293773999,2017,44,"['A5085643937', 'A5077079119']"
https://openalex.org/W2400975081,2015,43,"['A5083742002', 'A5039540205', 'A5049634702', 'A5071093940']"
https://openalex.org/W2133319580,2014,42,"['A5036780061', 'A5058696551', 'A5034507822', 'A5007305440', 'A5009750886', 'A5077079119']"
https://openalex.org/W2963444224,2019,37,"['A5113968865', 'A5100727390', 'A5026322200', 'A5077079119']"
https://openalex.org/W3006273443,2020,34,['A5044033735']
https://openalex.org/W3138681670,2021,29,"['A5000031081', 'A5021757437', 'A5069454833', 'A5077079119']"
https://openalex.org/W3213657171,2021,29,"['A5083477814', 'A5077079119']"
https://openalex.org/W4206441558,2021,28,"['A5065284861', 'A5079244248', 'A5039540205']"
https://openalex.org/W3137989408,2021,27,"['A5039966740', 'A5047380888', 'A5077079119']"
https://openalex.org/W4310022025,2022,19,"['A5077172842', 'A5018717377', 'A5044033735']"
https://openalex.org/W4324139213,2023,12,"['A5054123046', 'A5100380870', 'A5030706487', 'A5077079119']"
https://openalex.org/W4361192925,2023,11,"['A5103280211', 'A5066733214']"
https://openalex.org/W4378194743,2023,11,"['A5101513249', 'A5111343328', 'A5100447691', 'A5050309466', 'A5103873055']"
https://openalex.org/W4382491841,2023,11,"['A5085625870', 'A5046536754', 'A5039540205', 'A5001961716']"
https://openalex.org/W2168530268,2001,80,['A5099111335']
https://openalex.org/W2037418267,1999,73,"['A5088428969', 'A5111731660', 'A5099111335']"
https://openalex.org/W2396694276,2005,68,['A5099111335']
https://openalex.org/W2398298532,2006,65,['A5099111335']
https://openalex.org/W2125007213,2006,64,"['A5056389726', 'A5108515092', 'A5079825006', 'A5082499219', 'A5056717766', 'A5043157858']"
https://openalex.org/W1559292185,1988,60,"['A5007861624', 'A5079825006']"
https://openalex.org/W2408337305,2005,60,['A5099111335']
https://openalex.org/W2121234354,1985,59,['A5079825006']
https://openalex.org/W2407880898,2008,52,['A5099111335']
https://openalex.org/W2144597083,2012,42,"['A5081871525', 'A5010626848', 'A5077079119']"
https://openalex.org/W4232239283,2011,40,"['A5112799299', 'A5071093940', 'A5077079119', 'A5100746424']"
https://openalex.org/W2619441270,2017,37,"['A5069454833', 'A5001401596', 'A5077079119']"
https://openalex.org/W2613139532,2017,36,"['A5036780061', 'A5077079119', 'A5069346030', 'A5001961716']"
https://openalex.org/W2900831641,2018,36,"['A5044033735', 'A5008592841']"
https://openalex.org/W2299041126,2015,35,"['A5034507822', 'A5014708680', 'A5077079119', 'A5111936382']"
https://openalex.org/W2739882142,2016,35,"['A5011455884', 'A5077079119']"
https://openalex.org/W1967908600,2015,34,"['A5066548920', 'A5099111335']"
https://openalex.org/W4232566882,2019,34,"['A5039540205', 'A5079244248']"
https://openalex.org/W2969481347,2019,31,"['A5036780061', 'A5001351453', 'A5086558424', 'A5077079119']"
https://openalex.org/W2972846960,2019,30,"['A5039540205', 'A5079244248']"
https://openalex.org/W3087187902,2020,30,"['A5029940839', 'A5044033735']"
https://openalex.org/W4235794907,2020,30,"['A5034741131', 'A5087601816', 'A5052102753', 'A5044033735']"
https://openalex.org/W3009541245,2020,27,"['A5004100817', 'A5001260567', 'A5071586190', 'A5008862123']"
https://openalex.org/W3166496992,2021,25,"['A5100459797', 'A5065295188']"
https://openalex.org/W3200005047,2021,25,"['A5070509173', 'A5036780061', 'A5077079119']"
https://openalex.org/W4308142316,2022,17,"['A5009027881', 'A5069454833', 'A5077079119']"
https://openalex.org/W4205331912,2022,16,"['A5109374788', 'A5103262696', 'A5066733214']"
https://openalex.org/W2084375599,1981,49,['A5099111335']
https://openalex.org/W2014548623,1987,48,"['A5007861624', 'A5079825006', 'A5025585492']"
https://openalex.org/W2098600950,2011,38,"['A5007418876', 'A5001961716', 'A5077079119', 'A5080087902', 'A5026114344', 'A5071093940']"
https://openalex.org/W2057999559,2014,34,"['A5021264622', 'A5077079119']"
https://openalex.org/W2405817101,2015,33,"['A5036780061', 'A5077079119']"
https://openalex.org/W1975400356,2013,32,"['A5069476228', 'A5077079119']"
https://openalex.org/W2162884436,2014,32,"['A5038687622', 'A5007495056', 'A5077079119']"
https://openalex.org/W2740957892,2017,31,"['A5047380888', 'A5010626848', 'A5077079119']"
https://openalex.org/W2492109573,2016,29,"['A5047380888', 'A5010626848', 'A5077079119']"
https://openalex.org/W2739369631,2017,29,"['A5069728012', 'A5024232655', 'A5035855059', 'A5066733214']"
https://openalex.org/W2884350787,2018,29,"['A5056775125', 'A5059486117', 'A5066733214']"
https://openalex.org/W4243710075,2017,28,"['A5039540205', 'A5071093940']"
https://openalex.org/W3026079793,2020,26,"['A5102998589', 'A5015577544', 'A5039540205', 'A5072622518', 'A5080881764']"
https://openalex.org/W3093761638,2020,25,"['A5027666533', 'A5044033735']"
https://openalex.org/W3176309110,2021,21,"['A5083919055', 'A5083477814', 'A5058570755', 'A5077079119']"
https://openalex.org/W4287447418,2022,14,"['A5091891085', 'A5044033735', 'A5034741131', 'A5061206863']"
https://openalex.org/W2052932025,1999,55,"['A5067679161', 'A5099111335']"
https://openalex.org/W2103045022,2002,53,"['A5021339534', 'A5077079119', 'A5071093940']"
https://openalex.org/W2143783449,2003,52,['A5099111335']
https://openalex.org/W1980019825,2003,49,"['A5003857089', 'A5099111335']"
https://openalex.org/W3123910568,1985,43,['A5079825006']
https://openalex.org/W1493285195,2008,40,"['A5077079119', 'A5025964235', 'A5081038789', 'A5045288622']"
https://openalex.org/W2105889829,2007,39,"['A5025964235', 'A5077079119']"
